"iso3","date","confirmed","deaths","recovered","2017"
"BFA",2020-11-03,2530,67,2298,19193382
"BFA",2020-11-04,2539,67,2319,19193382
"BFA",2020-11-05,2550,67,2347,19193382
"BFA",2020-11-06,2562,67,2366,19193382
"BFA",2020-11-07,2565,67,2370,19193382
"BFA",2020-11-08,2569,67,2381,19193382
"BFA",2020-11-09,2581,67,2382,19193382
"BFA",2020-11-10,2582,67,2410,19193382
"BFA",2020-11-11,2586,67,2411,19193382
"BFA",2020-11-12,2586,67,2411,19193382
"BFA",2020-11-13,2609,68,2413,19193382
"BFA",2020-11-14,2635,68,2426,19193382
"BFA",2020-11-15,2641,68,2445,19193382
"BFA",2020-11-16,2652,68,2454,19193382
"BFA",2020-11-17,2652,68,2454,19193382
"BFA",2020-11-18,2670,68,2472,19193382
"BFA",2020-11-19,2686,68,2476,19193382
"BFA",2020-11-20,2686,68,2476,19193382
"BFA",2020-11-21,2703,68,2521,19193382
"BFA",2020-11-22,2735,68,2532,19193382
"BFA",2020-11-23,2754,68,2552,19193382
"BFA",2020-11-24,2757,68,2557,19193382
"BFA",2020-11-25,2777,68,2567,19193382
"BFA",2020-11-26,2777,68,2567,19193382
"BFA",2020-11-27,2816,68,2579,19193382
"BFA",2020-11-28,2816,68,2579,19193382
"BFA",2020-11-29,2856,68,2593,19193382
"BFA",2020-11-30,2886,68,2593,19193382
"BFA",2020-12-01,2931,68,2644,19193382
"BFA",2020-12-02,3010,68,2667,19193382
"BFA",2020-12-03,3062,68,2679,19193382
"BFA",2020-12-04,3091,68,2687,19193382
"BFA",2020-12-05,3156,68,2697,19193382
"BFA",2020-12-06,3212,68,2711,19193382
"BFA",2020-12-07,3315,68,2721,19193382
"BFA",2020-12-08,3469,69,2742,19193382
"BFA",2020-12-09,3469,69,2742,19193382
"BFA",2020-12-10,3579,69,2792,19193382
"BFA",2020-12-11,3579,69,2792,19193382
"BFA",2020-12-12,3894,71,2858,19193382
"BFA",2020-12-13,4030,71,2910,19193382
"BFA",2020-12-14,4209,71,2940,19193382
"BFA",2020-12-15,4300,73,2940,19193382
"BFA",2020-12-16,4449,73,3088,19193382
"BFA",2020-12-17,4611,73,3311,19193382
"BFA",2020-12-18,4832,74,3403,19193382
"BFA",2020-12-19,4954,74,3504,19193382
"BFA",2020-12-20,5160,76,3659,19193382
"BFA",2020-12-21,5301,76,3758,19193382
"BFA",2020-12-22,5461,77,3877,19193382
"BFA",2020-12-23,5649,77,4018,19193382
"BFA",2020-12-24,5941,77,4129,19193382
"BFA",2020-12-25,6134,77,4329,19193382
"BFA",2020-12-26,6255,77,4588,19193382
"BFA",2020-12-27,6344,78,4775,19193382
"BFA",2020-12-28,6344,78,4775,19193382
"BFA",2020-12-29,6537,82,4803,19193382
"BFA",2020-12-30,6631,84,4978,19193382
"BFA",2020-12-31,6707,85,5100,19193382
"BFA",2021-01-01,6828,85,5152,19193382
"BFA",2021-01-02,6940,86,5253,19193382
"BFA",2021-01-03,7051,86,5259,19193382
"BFA",2021-01-04,7126,86,5300,19193382
"BFA",2021-01-05,7342,86,5443,19193382
"BFA",2021-01-06,7563,89,5474,19193382
"BFA",2021-01-07,7713,89,5533,19193382
"BFA",2021-01-08,7866,89,5710,19193382
"BFA",2021-01-09,7866,89,5710,19193382
"BFA",2021-01-10,8082,89,5845,19193382
"BFA",2021-01-11,8279,89,5872,19193382
"BFA",2021-01-12,8463,92,6028,19193382
"BFA",2021-01-13,8546,93,6119,19193382
"BFA",2021-01-14,8809,97,6877,19193382
"BFA",2021-01-15,8882,97,7027,19193382
"BFA",2021-01-16,9000,101,7102,19193382
"BFA",2021-01-17,9188,102,7391,19193382
"BFA",2021-01-18,9352,105,7448,19193382
"BFA",2021-01-19,9352,105,7448,19193382
"BFA",2021-01-20,9553,106,7637,19193382
"BFA",2021-01-21,9719,106,7748,19193382
"BFA",2021-01-22,9857,107,7883,19193382
"BFA",2021-01-23,9967,109,7988,19193382
"BFA",2021-01-24,10038,112,8088,19193382
"BFA",2021-01-25,10103,117,8388,19193382
"BFA",2021-01-26,10157,118,8472,19193382
"BFA",2021-01-27,10217,120,8759,19193382
"BFA",2021-01-28,10377,120,8825,19193382
"BFA",2021-01-29,10423,120,8867,19193382
"BFA",2021-01-30,10580,120,9052,19193382
"BFA",2021-01-31,10682,120,9253,19193382
"BFA",2021-02-01,10768,121,9397,19193382
"BFA",2021-02-02,10904,126,9585,19193382
"BFA",2021-02-03,10958,127,9685,19193382
"BFA",2021-02-04,11053,132,9770,19193382
"BFA",2021-02-05,11143,132,9941,19193382
"BFA",2021-02-06,11227,134,10040,19193382
"BFA",2021-02-07,11285,134,10129,19193382
"BFA",2021-02-08,11309,134,10161,19193382
"BFA",2021-02-09,11367,134,10232,19193382
"BFA",2021-02-10,11426,134,10279,19193382
"BFA",2021-02-11,11426,134,10279,19193382
"BFA",2021-02-12,11538,137,10758,19193382
"BFA",2021-02-13,11588,138,10870,19193382
"BFA",2021-02-14,11588,138,10870,19193382
"BFA",2021-02-15,11630,138,10979,19193382
"BFA",2021-02-16,11630,138,10979,19193382
"BFA",2021-02-17,11672,138,11012,19193382
"BFA",2021-02-18,11703,139,11094,19193382
"BFA",2021-02-19,11763,139,11130,19193382
"BFA",2021-02-20,11783,139,11140,19193382
"BFA",2021-02-21,11797,139,11140,19193382
"BFA",2021-02-22,11847,139,11211,19193382
"BFA",2021-02-23,11868,141,11293,19193382
"BFA",2021-02-24,11887,142,11320,19193382
"BFA",2021-02-25,11914,142,11340,19193382
"BFA",2021-02-26,11939,142,11404,19193382
"BFA",2021-02-27,11982,142,11493,19193382
"BGD",2020-01-22,0,0,0,164669751
"BGD",2020-01-23,0,0,0,164669751
"BGD",2020-01-24,0,0,0,164669751
"BGD",2020-01-25,0,0,0,164669751
"BGD",2020-01-26,0,0,0,164669751
"BGD",2020-01-27,0,0,0,164669751
"BGD",2020-01-28,0,0,0,164669751
"BGD",2020-01-29,0,0,0,164669751
"BGD",2020-01-30,0,0,0,164669751
"BGD",2020-01-31,0,0,0,164669751
"BGD",2020-02-01,0,0,0,164669751
"BGD",2020-02-02,0,0,0,164669751
"BGD",2020-02-03,0,0,0,164669751
"BGD",2020-02-04,0,0,0,164669751
"BGD",2020-02-05,0,0,0,164669751
"BGD",2020-02-06,0,0,0,164669751
"BGD",2020-02-07,0,0,0,164669751
"BGD",2020-02-08,0,0,0,164669751
"BGD",2020-02-09,0,0,0,164669751
"BGD",2020-02-10,0,0,0,164669751
"BGD",2020-02-11,0,0,0,164669751
"BGD",2020-02-12,0,0,0,164669751
"BGD",2020-02-13,0,0,0,164669751
"BGD",2020-02-14,0,0,0,164669751
"BGD",2020-02-15,0,0,0,164669751
"BGD",2020-02-16,0,0,0,164669751
"BGD",2020-02-17,0,0,0,164669751
"BGD",2020-02-18,0,0,0,164669751
"BGD",2020-02-19,0,0,0,164669751
"BGD",2020-02-20,0,0,0,164669751
"BGD",2020-02-21,0,0,0,164669751
"BGD",2020-02-22,0,0,0,164669751
"BGD",2020-02-23,0,0,0,164669751
"BGD",2020-02-24,0,0,0,164669751
"BGD",2020-02-25,0,0,0,164669751
"BGD",2020-02-26,0,0,0,164669751
"BGD",2020-02-27,0,0,0,164669751
"BGD",2020-02-28,0,0,0,164669751
"BGD",2020-02-29,0,0,0,164669751
"BGD",2020-03-01,0,0,0,164669751
"BGD",2020-03-02,0,0,0,164669751
"BGD",2020-03-03,0,0,0,164669751
"BGD",2020-03-04,0,0,0,164669751
"BGD",2020-03-05,0,0,0,164669751
"BGD",2020-03-06,0,0,0,164669751
"BGD",2020-03-07,0,0,0,164669751
"BGD",2020-03-08,3,0,0,164669751
"BGD",2020-03-09,3,0,0,164669751
"BGD",2020-03-10,3,0,0,164669751
"BGD",2020-03-11,3,0,0,164669751
"BGD",2020-03-12,3,0,0,164669751
"BGD",2020-03-13,3,0,0,164669751
"BGD",2020-03-14,3,0,0,164669751
"BGD",2020-03-15,5,0,0,164669751
"BGD",2020-03-16,8,0,2,164669751
"BGD",2020-03-17,10,0,3,164669751
"BGD",2020-03-18,14,1,3,164669751
"BGD",2020-03-19,17,1,3,164669751
"BGD",2020-03-20,20,1,3,164669751
"BGD",2020-03-21,25,2,3,164669751
"BGD",2020-03-22,27,2,3,164669751
"BGD",2020-03-23,33,3,3,164669751
"BGD",2020-03-24,39,4,5,164669751
"BGD",2020-03-25,39,5,7,164669751
"BGD",2020-03-26,44,5,11,164669751
"BGD",2020-03-27,48,5,11,164669751
"BGD",2020-03-28,48,5,15,164669751
"BGD",2020-03-29,48,5,15,164669751
"BGD",2020-03-30,49,5,19,164669751
"BGD",2020-03-31,51,5,25,164669751
"BGD",2020-04-01,54,6,25,164669751
"BGD",2020-04-02,56,6,25,164669751
"BGD",2020-04-03,61,6,26,164669751
"BGD",2020-04-04,70,8,30,164669751
"BGD",2020-04-05,88,9,33,164669751
"BGD",2020-04-06,123,12,33,164669751
"BGD",2020-04-07,164,17,33,164669751
"BGD",2020-04-08,218,20,33,164669751
"BGD",2020-04-09,330,21,33,164669751
"BGD",2020-04-10,424,27,33,164669751
"BGD",2020-04-11,482,30,36,164669751
"BGD",2020-04-12,621,34,39,164669751
"BGD",2020-04-13,803,39,42,164669751
"BGD",2020-04-14,1012,46,42,164669751
"BGD",2020-04-15,1231,50,49,164669751
"BGD",2020-04-16,1572,60,49,164669751
"BGD",2020-04-17,1838,75,58,164669751
"BGD",2020-04-18,2144,84,66,164669751
"BGD",2020-04-19,2456,91,75,164669751
"BGD",2020-04-20,2948,101,85,164669751
"BGD",2020-04-21,3382,110,87,164669751
"BGD",2020-04-22,3772,120,92,164669751
"BGD",2020-04-23,4186,127,108,164669751
"BGD",2020-04-24,4689,131,112,164669751
"BGD",2020-04-25,4998,140,113,164669751
"BGD",2020-04-26,5416,145,122,164669751
"BGD",2020-04-27,5913,152,131,164669751
"BGD",2020-04-28,6462,155,139,164669751
"BGD",2020-04-29,7103,163,150,164669751
"BGD",2020-04-30,7667,168,160,164669751
"BGD",2020-05-01,8238,170,174,164669751
"BGD",2020-05-02,8790,175,177,164669751
"BGD",2020-05-03,9455,177,1063,164669751
"BGD",2020-05-04,10143,182,1209,164669751
"BGD",2020-05-05,10929,183,1403,164669751
"BGD",2020-05-06,11719,186,1403,164669751
"BGD",2020-05-07,12425,199,1910,164669751
"BGD",2020-05-08,13134,206,2101,164669751
"BGD",2020-05-09,13770,214,2414,164669751
"BGD",2020-05-10,14657,228,2650,164669751
"BGD",2020-05-11,15691,239,2902,164669751
"BGD",2020-05-12,16660,250,3147,164669751
"BGD",2020-05-13,17822,269,3361,164669751
"BGD",2020-05-14,18863,283,3361,164669751
"BGD",2020-05-15,20065,298,3882,164669751
"BGD",2020-05-16,20995,314,4117,164669751
"BGD",2020-05-17,22268,328,4373,164669751
"BGD",2020-05-18,23870,349,4585,164669751
"BGD",2020-05-19,25121,370,4993,164669751
"BGD",2020-05-20,26738,386,5207,164669751
"BGD",2020-05-21,28511,408,5602,164669751
"BGD",2020-05-22,30205,432,6190,164669751
"BGD",2020-05-23,32078,452,6486,164669751
"BGD",2020-05-24,33610,480,6901,164669751
"BGD",2020-05-25,35585,501,7334,164669751
"BGD",2020-05-26,36751,522,7579,164669751
"BGD",2020-05-27,38292,544,7925,164669751
"BGD",2020-05-28,40321,559,8425,164669751
"BGD",2020-05-29,42844,582,9015,164669751
"BGD",2020-05-30,44608,610,9375,164669751
"BGD",2020-05-31,47153,650,9781,164669751
"BGD",2020-06-01,49534,672,10597,164669751
"BGD",2020-06-02,52445,709,11120,164669751
"BGD",2020-06-03,55140,746,11590,164669751
"BGD",2020-06-04,57563,781,12161,164669751
"BGD",2020-06-05,60391,811,12804,164669751
"BGD",2020-06-06,63026,846,13325,164669751
"BGD",2020-06-07,65769,888,13903,164669751
"BGD",2020-06-08,68504,930,14560,164669751
"BGD",2020-06-09,71675,975,15337,164669751
"BGD",2020-06-10,74865,1012,15900,164669751
"BGD",2020-06-11,78052,1049,16747,164669751
"BGD",2020-06-12,81523,1095,17249,164669751
"BGD",2020-06-13,84379,1139,17828,164669751
"BGD",2020-06-14,87520,1171,18730,164669751
"BGD",2020-06-15,90619,1209,18731,164669751
"BGD",2020-06-16,94481,1262,36264,164669751
"BGD",2020-06-17,98489,1305,38189,164669751
"BGD",2020-06-18,102292,1343,40164,164669751
"BGD",2020-06-19,105535,1388,42945,164669751
"BGD",2020-06-20,108775,1425,43993,164669751
"BGD",2020-06-21,112306,1464,45077,164669751
"BGD",2020-06-22,115786,1502,46755,164669751
"BGD",2020-06-23,119198,1545,47635,164669751
"BGD",2020-06-24,122660,1582,49666,164669751
"BGD",2020-06-25,126606,1621,51495,164669751
"BGD",2020-06-26,130474,1661,53133,164669751
"BGD",2020-06-27,133978,1695,54318,164669751
"BGD",2020-06-28,137787,1738,55727,164669751
"BGD",2020-06-29,141801,1783,57780,164669751
"BGD",2020-06-30,145483,1847,59624,164669751
"BGD",2020-07-01,149258,1888,62108,164669751
"BGD",2020-07-02,153277,1926,66442,164669751
"BGD",2020-07-03,156391,1968,68048,164669751
"BGD",2020-07-04,159679,1997,70721,164669751
"BGD",2020-07-05,162417,2052,72625,164669751
"BGD",2020-07-06,165618,2096,76149,164669751
"BGD",2020-07-07,168645,2151,78102,164669751
"BGD",2020-07-08,172134,2197,80838,164669751
"BGD",2020-07-09,175494,2238,84544,164669751
"BGD",2020-07-10,178443,2275,86406,164669751
"BGD",2020-07-11,181129,2305,88034,164669751
"BGD",2020-07-12,183795,2352,93614,164669751
"BGD",2020-07-13,186894,2391,98317,164669751
"BGD",2020-07-14,190057,2424,103227,164669751
"BGD",2020-07-15,193590,2457,105523,164669751
"BGD",2020-07-16,196323,2496,106963,164669751
"BGD",2020-07-17,199357,2547,108725,164669751
"BGD",2020-07-18,202066,2581,110098,164669751
"BGD",2020-07-19,204525,2618,111642,164669751
"BGD",2020-07-20,207453,2668,113556,164669751
"BGD",2020-07-21,210510,2709,115397,164669751
"BGD",2020-07-22,213254,2751,117202,164669751
"BGD",2020-07-23,216110,2801,119208,164669751
"BGD",2020-07-24,218658,2836,120976,164669751
"BGD",2020-07-25,221178,2874,122090,164669751
"BGD",2020-07-26,223453,2928,123882,164669751
"BGD",2020-07-27,226225,2965,125683,164669751
"BGD",2020-07-28,229185,3000,127414,164669751
"BGD",2020-07-29,232194,3035,130292,164669751
"BGD",2020-07-30,234889,3083,132960,164669751
"BGD",2020-07-31,237661,3111,135136,164669751
"BGD",2020-08-01,239860,3132,136253,164669751
"BGD",2020-08-02,240746,3154,136839,164669751
"BGD",2020-08-03,242102,3184,137905,164669751
"BGD",2020-08-04,244020,3234,139860,164669751
"BGD",2020-08-05,246674,3267,141750,164669751
"BGD",2020-08-06,249651,3306,143824,164669751
"BGD",2020-08-07,252502,3333,145584,164669751
"BGD",2020-08-08,255113,3365,146604,164669751
"BGD",2020-08-09,257600,3399,148370,164669751
"BGD",2020-08-10,260507,3438,150437,164669751
"BGD",2020-08-11,263503,3471,151972,164669751
"BGD",2020-08-12,266498,3513,153089,164669751
"BGD",2020-08-13,269115,3557,154871,164669751
"BGD",2020-08-14,271881,3591,156623,164669751
"BGD",2020-08-15,274525,3625,157635,164669751
"BGD",2020-08-16,276549,3657,158950,164669751
"BGD",2020-08-17,279144,3694,160591,164669751
"BGD",2020-08-18,282344,3740,162825,164669751
"BGD",2020-08-19,285091,3781,165738,164669751
"BGD",2020-08-20,287959,3822,168991,164669751
"BGD",2020-08-21,290360,3861,172615,164669751
"BGD",2020-08-22,292625,3907,175567,164669751
"BGD",2020-08-23,294598,3941,179091,164669751
"BGD",2020-08-24,297083,3983,182875,164669751
"BGD",2020-08-25,299628,4028,186756,164669751
"BGD",2020-08-26,302147,4082,190183,164669751
"BGD",2020-08-27,304583,4127,193458,164669751
"BGD",2020-08-28,306794,4174,196836,164669751
"BGD",2020-08-29,308925,4206,198863,164669751
"BGD",2020-08-30,310822,4248,201907,164669751
"BGD",2020-08-31,312996,4281,204887,164669751
"BGD",2020-09-01,314946,4316,208177,164669751
"BGD",2020-09-02,317528,4351,211016,164669751
"BGD",2020-09-03,319686,4383,213980,164669751
"BGD",2020-09-04,321615,4412,216191,164669751
"BGD",2020-09-05,323565,4447,217852,164669751
"BGD",2020-09-06,325157,4479,221275,164669751
"BGD",2020-09-07,327359,4516,224573,164669751
"BGD",2020-09-08,329251,4552,227809,164669751
"BGD",2020-09-09,331078,4593,230804,164669751
"BGD",2020-09-10,332970,4634,233550,164669751
"BGD",2020-09-11,334762,4668,236024,164669751
"BGD",2020-09-12,336044,4702,238271,164669751
"BGD",2020-09-13,337520,4733,240643,164669751
"BGD",2020-09-14,339332,4759,243155,164669751
"BGD",2020-09-15,341056,4802,245594,164669751
"BGD",2020-09-16,342671,4823,247969,164669751
"BGD",2020-09-17,344264,4859,250412,164669751
"BGD",2020-09-18,345805,4881,252335,164669751
"BGD",2020-09-19,347372,4913,254386,164669751
"BGD",2020-09-20,348918,4939,256565,164669751
"BGD",2020-09-21,350621,4979,258717,164669751
"BGD",2020-09-22,352178,5007,260790,164669751
"BGD",2020-09-23,353844,5044,262953,164669751
"BGD",2020-09-24,355384,5072,265092,164669751
"BGD",2020-09-25,356767,5093,267024,164669751
"BGD",2020-09-26,357873,5129,268777,164669751
"BGD",2020-09-27,359148,5161,270491,164669751
"BGD",2020-09-28,360555,5193,272073,164669751
"BGD",2020-09-29,362043,5219,273698,164669751
"BGD",2020-09-30,363479,5251,275487,164669751
"BGD",2020-10-01,364987,5272,277078,164669751
"BGD",2020-10-02,366383,5305,278627,164669751
"BGD",2020-10-03,367565,5325,280069,164669751
"BGD",2020-10-04,368690,5348,281656,164669751
"BGD",2020-10-05,370132,5375,283182,164669751
"BGD",2020-10-06,371631,5405,284833,164669751
"BGD",2020-10-07,373151,5440,286631,164669751
"BGD",2020-10-08,374592,5460,288316,164669751
"BGD",2020-10-09,375870,5477,289912,164669751
"BGD",2020-10-10,377073,5500,291365,164669751
"BGD",2020-10-11,378266,5524,292860,164669751
"BGD",2020-10-12,379738,5555,294391,164669751
"BGD",2020-10-13,381275,5577,295873,164669751
"BGD",2020-10-14,382959,5593,297449,164669751
"BGD",2020-10-15,384559,5608,299229,164669751
"BGD",2020-10-16,386086,5623,300738,164669751
"BGD",2020-10-17,387295,5646,302298,164669751
"BGD",2020-10-18,388569,5660,303972,164669751
"BGD",2020-10-19,390206,5681,305599,164669751
"BGD",2020-10-20,391586,5699,307141,164669751
"BGD",2020-10-21,393131,5723,308845,164669751
"BGD",2020-10-22,394827,5747,310532,164669751
"BGD",2020-10-23,396413,5761,312065,164669751
"BGD",2020-10-24,397507,5780,313563,164669751
"BGD",2020-10-25,398815,5803,315107,164669751
"BGD",2020-10-26,400251,5818,316600,164669751
"BGD",2020-10-27,401586,5838,318123,164669751
"BGD",2020-10-28,403079,5861,319733,164669751
"BGD",2020-10-29,404760,5886,321281,164669751
"BGD",2020-10-30,406364,5905,322703,164669751
"BGD",2020-10-31,407684,5923,324145,164669751
"BGD",2020-11-01,409252,5941,325940,164669751
"BGD",2020-11-02,410988,5966,327901,164669751
"BGD",2020-11-03,412647,5983,329787,164669751
"BGD",2020-11-04,414164,6004,331697,164669751
"BGD",2020-11-05,416006,6021,333588,164669751
"BGD",2020-11-06,417475,6036,335027,164669751
"BGD",2020-11-07,418764,6049,336568,164669751
"BGD",2020-11-08,420238,6067,338145,164669751
"BGD",2020-11-09,421921,6092,339768,164669751
"BGD",2020-11-10,423620,6108,341416,164669751
"BGD",2020-11-11,425353,6127,343131,164669751
"BGD",2020-11-12,427198,6140,344868,164669751
"BGD",2020-11-13,428965,6159,346387,164669751
"BGD",2020-11-14,430496,6173,347849,164669751
"BGD",2020-11-15,432333,6194,349542,164669751
"BGD",2020-11-16,434472,6215,351146,164669751
"BGD",2020-11-17,436684,6254,352895,164669751
"BGD",2020-11-18,438795,6275,354788,164669751
"BGD",2020-11-19,441159,6305,356722,164669751
"BGD",2020-11-20,443434,6322,358431,164669751
"BGD",2020-11-21,445281,6350,360352,164669751
"BGD",2020-11-22,447341,6388,362428,164669751
"BGD",2020-11-23,449760,6416,364611,164669751
"BGD",2020-11-24,451990,6448,366877,164669751
"BGD",2020-11-25,454146,6487,369179,164669751
"BGD",2020-11-26,456438,6524,371453,164669751
"BGD",2020-11-27,458711,6544,373676,164669751
"BGD",2020-11-28,460619,6580,375885,164669751
"BGD",2020-11-29,462407,6609,378172,164669751
"BGD",2020-11-30,464932,6644,380711,164669751
"BGD",2020-12-01,467225,6675,383224,164669751
"BGD",2020-12-02,469423,6713,385786,164669751
"BGD",2020-12-03,471739,6748,388379,164669751
"BGD",2020-12-04,473991,6772,390951,164669751
"BGD",2020-12-05,475789,6807,393408,164669751
"BGD",2020-12-06,477545,6838,395960,164669751
"BGD",2020-12-07,479743,6874,398623,164669751
"BGD",2020-12-08,481945,6906,401194,164669751
"BGD",2020-12-09,484104,6930,405966,164669751
"BGD",2020-12-10,485965,6967,410452,164669751
"BGD",2020-12-11,487849,6986,414318,164669751
"BGD",2020-12-12,489178,7020,417503,164669751
"BGD",2020-12-13,490533,7052,420896,164669751
"BGD",2020-12-14,492332,7089,423845,164669751
"BGD",2020-12-15,494209,7129,426729,164669751
"BGD",2020-12-16,495841,7156,429351,164669751
"BGD",2020-12-17,496975,7192,431590,164669751
"BGD",2020-12-18,498293,7217,433614,164669751
"BGD",2020-12-19,499560,7242,435601,164669751
"BGD",2020-12-20,500713,7280,437527,164669751
"BGD",2020-12-21,502183,7312,439694,164669751
"BGD",2020-12-22,503501,7329,441929,164669751
"BGD",2020-12-23,504868,7359,444345,164669751
"BGD",2020-12-24,506102,7378,446690,164669751
"BGD",2020-12-25,507265,7398,448803,164669751
"BGD",2020-12-26,508099,7428,450488,164669751
"BGD",2020-12-27,509148,7452,451961,164669751
"BGD",2020-12-28,510080,7479,453318,164669751
"BGD",2020-12-29,511261,7509,454563,164669751
"BGD",2020-12-30,512496,7531,456070,164669751
"BGD",2020-12-31,513510,7559,457459,164669751
"BGD",2021-01-01,514500,7576,458656,164669751
"BGD",2021-01-02,515184,7599,459620,164669751
"BGD",2021-01-03,516019,7626,460598,164669751
"BGD",2021-01-04,516929,7650,461515,164669751
"BGD",2021-01-05,517920,7670,462459,164669751
"BGD",2021-01-06,518898,7687,463480,164669751
"BGD",2021-01-07,519905,7718,464446,164669751
"BGD",2021-01-08,520690,7734,465279,164669751
"BGD",2021-01-09,521382,7756,466064,164669751
"BGD",2021-01-10,522453,7781,466801,164669751
"BGD",2021-01-11,523302,7803,467718,164669751
"BGD",2021-01-12,524020,7819,468681,164669751
"BGD",2021-01-13,524910,7833,469522,164669751
"BGD",2021-01-14,525723,7849,470405,164669751
"BGD",2021-01-15,526485,7862,471123,164669751
"BGD",2021-01-16,527063,7883,471756,164669751
"BGD",2021-01-17,527632,7906,472437,164669751
"BGD",2021-01-18,528329,7922,473173,164669751
"BGD",2021-01-19,529031,7942,473855,164669751
"BGD",2021-01-20,529687,7950,474472,164669751
"BGD",2021-01-21,530271,7966,475074,164669751
"BGD",2021-01-22,530890,7981,475561,164669751
"BGD",2021-01-23,531326,8003,475899,164669751
"BGD",2021-01-24,531799,8023,476413,164669751
"BGD",2021-01-25,532401,8041,476979,164669751
"BGD",2021-01-26,532916,8055,477426,164669751
"BGD",2021-01-27,533444,8072,477935,164669751
"BGD",2021-01-28,533953,8087,478546,164669751
"BGD",2021-01-29,534407,8094,478960,164669751
"BGD",2021-01-30,534770,8111,479297,164669751
"BGD",2021-01-31,535139,8127,479744,164669751
"BGD",2021-02-01,535582,8137,480216,164669751
"BGD",2021-02-02,536107,8149,480728,164669751
"BGD",2021-02-03,536545,8162,481306,164669751
"BGD",2021-02-04,537030,8175,481917,164669751
"BGD",2021-02-05,537465,8182,482424,164669751
"BGD",2021-02-06,537770,8190,482841,164669751
"BGD",2021-02-07,538062,8205,483372,164669751
"BGD",2021-02-08,538378,8221,483931,164669751
"BGD",2021-02-09,538765,8229,484573,164669751
"BGD",2021-02-10,539153,8239,485290,164669751
"BGD",2021-02-11,539531,8248,485971,164669751
"BGD",2021-02-12,539975,8253,486393,164669751
"BGD",2021-02-13,540266,8266,486767,164669751
"BGD",2021-02-14,540592,8274,487229,164669751
"BGD",2021-02-15,541038,8285,487870,164669751
"BGD",2021-02-16,541434,8298,488621,164669751
"BGD",2021-02-17,541877,8314,489254,164669751
"BGD",2021-02-18,542268,8329,489932,164669751
"BGD",2021-02-19,542674,8337,490468,164669751
"BGD",2021-02-20,543024,8342,490892,164669751
"BGD",2021-02-21,543351,8349,491367,164669751
"BGD",2021-02-22,543717,8356,492059,164669751
"BGD",2021-02-23,544116,8374,492887,164669751
"BGD",2021-02-24,544544,8379,493798,164669751
"BGD",2021-02-25,544954,8384,494755,164669751
"BGD",2021-02-26,545424,8395,495498,164669751
"BGD",2021-02-27,545831,8400,496107,164669751
"BGR",2020-01-22,0,0,0,7075991
"BGR",2020-01-23,0,0,0,7075991
"BGR",2020-01-24,0,0,0,7075991
"BGR",2020-01-25,0,0,0,7075991
"BGR",2020-01-26,0,0,0,7075991
"BGR",2020-01-27,0,0,0,7075991
"BGR",2020-01-28,0,0,0,7075991
"BGR",2020-01-29,0,0,0,7075991
"BGR",2020-01-30,0,0,0,7075991
"BGR",2020-01-31,0,0,0,7075991
"BGR",2020-02-01,0,0,0,7075991
"BGR",2020-02-02,0,0,0,7075991
"BGR",2020-02-03,0,0,0,7075991
"BGR",2020-02-04,0,0,0,7075991
"BGR",2020-02-05,0,0,0,7075991
"BGR",2020-02-06,0,0,0,7075991
"BGR",2020-02-07,0,0,0,7075991
"BGR",2020-02-08,0,0,0,7075991
"BGR",2020-02-09,0,0,0,7075991
